Publishing,Film & Music,Creative,Entertainment,Arts,Tech,Journalism,Siggy,State
1,0,0,0,0,0,0,0.415247953,0
0,1,0,0,0,0,0,0.48315424,0
0,0,1,0,0,0,0,0.465894434,0
0,0,0,0,1,0,0,0.466873858,0
0,1,0,0,0,0,0,0.767892821,0
0,0,0,1,0,0,0,0.41244345,1
0,1,0,0,0,0,0,0.411261992,1
0,0,1,0,0,0,0,0.783011434,0
0,1,0,0,0,0,0,0.412931331,1
0,1,0,0,0,0,0,0.404726626,1
0,1,0,0,0,0,0,0.413009533,1
0,1,0,0,0,0,0,0.444665718,0
0,1,0,0,0,0,0,0.416141172,0
0,0,0,1,0,0,0,0.413481966,0
0,0,0,1,0,0,0,0.412634204,1
0,1,0,0,0,0,0,0.411458831,1
0,1,0,0,0,0,0,0.415906061,0
0,0,0,0,1,0,0,0.42843296,0
0,0,1,0,0,0,0,0.412806217,1
0,1,0,0,0,0,0,0.40685163,1
0,0,0,1,0,0,0,0.473681874,0
0,0,0,0,0,1,0,0.603856421,0
1,0,0,0,0,0,0,0.971242909,0
1,0,0,0,0,0,0,0.443805584,0
0,0,0,0,1,0,0,0.411427585,1
0,0,0,0,1,0,0,0.428717358,0
0,0,0,0,1,0,0,0.412790078,1
0,0,0,0,1,0,0,0.462371698,0
0,0,1,0,0,0,0,0.436213397,0
0,1,0,0,0,0,0,0.418252599,0
1,0,0,0,0,0,0,0.409982296,1
0,1,0,0,0,0,0,0.426269933,0
0,1,0,0,0,0,0,0.411399464,1
0,0,0,0,0,1,0,0.398543402,1
0,0,0,1,0,0,0,0.430374119,0
0,1,0,0,0,0,0,0.496857596,0
0,0,0,1,0,0,0,0.41231838,1
0,0,1,0,0,0,0,0.414637124,0
0,0,0,0,0,0,1,0.428998643,0
0,1,0,0,0,0,0,0.416138037,0
0,0,0,0,0,1,0,0.572898929,0
0,0,0,0,1,0,0,0.409423085,1
0,1,0,0,0,0,0,0.413047072,1
0,0,0,0,1,0,0,0.508850192,0
0,0,0,0,1,0,0,0.458767491,0
0,0,0,0,0,1,0,0.490303924,0
0,0,0,0,1,0,0,0.412599804,1
0,0,1,0,0,0,0,0.444649787,0
1,0,0,0,0,0,0,0.425213123,0
0,1,0,0,0,0,0,0.421228719,0
0,0,0,1,0,0,0,0.404067757,1
0,1,0,0,0,0,0,0.412962611,1
0,0,0,1,0,0,0,0.423353542,0
0,1,0,0,0,0,0,0.420914176,0
0,1,0,0,0,0,0,0.412837495,1
0,1,0,0,0,0,0,0.414577621,0
0,0,0,0,0,1,0,0.420596553,0
0,1,0,0,0,0,0,0.412914315,1
0,0,1,0,0,0,0,0.419333005,0
0,0,1,0,0,0,0,0.413059585,0
0,0,0,0,1,0,0,0.410084677,1
0,1,0,0,0,0,0,0.413072098,1
0,1,0,0,0,0,0,0.422487526,0
0,1,0,0,0,0,0,0.415812027,0
0,1,0,0,0,0,0,0.420772653,0
0,1,0,0,0,0,0,0.409466765,1
0,0,1,0,0,0,0,0.421489838,0
0,0,1,0,0,0,0,0.381377439,1
1,0,0,0,0,0,0,0.415812027,0
0,0,0,0,0,1,0,0.424960851,0
0,1,0,0,0,0,0,0.429744744,0
0,0,0,0,0,0,1,0.502550603,0
0,0,0,0,1,0,0,0.436714845,0
0,0,0,0,1,0,0,0.412290241,1
0,0,0,1,0,0,0,0.403095624,1
0,1,0,0,0,0,0,0.443789658,0
0,1,0,0,0,0,0,0.41396395,0
0,0,0,0,1,0,0,0.401240444,1
0,0,0,0,1,0,0,0.407798586,1
1,0,0,0,0,0,0,0.404386115,1
0,0,0,0,0,1,0,0.436111854,0
1,0,0,0,0,0,0,0.433400755,0
1,0,0,0,0,0,0,0.438496342,0
0,0,1,0,0,0,0,0.411443208,1
0,0,0,0,1,0,0,0.423473247,0
0,1,0,0,0,0,0,0.444659346,0
0,1,0,0,0,0,0,0.658828085,0
0,1,0,0,0,0,0,0.412599804,1
1,0,0,0,0,0,0,0.418400166,0
0,0,0,0,1,0,0,0.412618567,1
0,1,0,0,0,0,0,0.433800039,0
0,0,1,0,0,0,0,0.333768427,1
0,0,0,0,0,1,0,0.584484722,0
0,1,0,0,0,0,0,0.55709142,0
0,0,0,0,0,1,0,0.460626302,0
0,0,0,1,0,0,0,0.988860059,0
0,0,1,0,0,0,0,0.418811549,0
0,1,0,0,0,0,0,0.41777232,0
0,0,0,0,1,0,0,0.443611303,0
0,1,0,0,0,0,0,0.41296574,1
0,0,0,0,1,0,0,0.412878156,1
0,1,0,0,0,0,0,0.410305042,1
0,1,0,0,0,0,0,0.412756175,1
0,1,0,0,0,0,0,0.41644217,0
0,1,0,0,0,0,0,0.425484358,0
0,0,0,1,0,0,0,0.390219477,1
0,0,0,0,1,0,0,0.572062053,0
0,0,0,0,1,0,0,0.524563602,0
0,0,0,0,1,0,0,0.41686869,0
0,1,0,0,0,0,0,0.413040815,1
0,0,0,0,1,0,0,0.424062451,0
0,1,0,0,0,0,0,0.406078349,1
0,0,0,0,0,1,0,0.412645149,1
0,0,0,0,1,0,0,0.4136134,0
0,0,1,0,0,0,0,0.419342431,0
0,1,0,0,0,0,0,0.411996377,1
0,0,0,0,0,1,0,0.508921137,0
1,0,0,0,0,0,0,0.428780564,0
0,0,0,0,1,0,0,0.442834355,0
0,0,0,0,0,1,0,0.457380537,0
0,1,0,0,0,0,0,0.443710034,0
0,0,1,0,0,0,0,0.414587016,0
0,0,1,0,0,0,0,0.572785264,0
0,0,0,1,0,0,0,0.426607623,0
0,0,1,0,0,0,0,0.434050428,0
0,1,0,0,0,0,0,0.408992601,1
0,0,0,0,1,0,0,0.425118516,0
0,0,0,1,0,0,0,0.331745809,1
0,1,0,0,0,0,0,0.412862517,1
0,1,0,0,0,0,0,0.43195962,0
0,0,0,0,1,0,0,0.427122181,0
0,0,0,1,0,0,0,0.398877492,1
0,1,0,0,0,0,0,0.433226492,0
0,0,1,0,0,0,0,0.646732757,0
0,0,0,0,1,0,0,0.413053234,1
0,1,0,0,0,0,0,0.423164553,0
0,1,0,0,0,0,0,0.427548467,0
0,0,1,0,0,0,0,0.443866101,0
0,0,0,1,0,0,0,0.428638354,0
0,1,0,0,0,0,0,0.419342431,0
1,0,0,0,0,0,0,0.395164565,1
0,0,1,0,0,0,0,0.405550696,1
0,0,0,0,0,0,1,0.47732471,0
0,0,0,0,1,0,0,0.412756143,1
0,0,0,1,0,0,0,0.418679643,0
0,0,0,0,1,0,0,0.412715517,1
0,0,0,1,0,0,0,0.322780655,1
1,0,0,0,0,0,0,0.492490372,0
0,0,0,1,0,0,0,0.412681114,1
0,1,0,0,0,0,0,0.412695188,1
0,0,1,0,0,0,0,0.415373284,0
0,0,0,1,0,0,0,0.476713101,0
0,0,1,0,0,0,0,0.413228522,0
0,1,0,0,0,0,0,0.412818728,1
0,1,0,0,0,0,0,0.419398985,0
0,1,0,0,0,0,0,0.416203874,0
0,0,0,0,1,0,0,0.416203874,0
0,0,0,1,0,0,0,0.428707877,0
0,0,1,0,0,0,0,0.4989253,0
0,0,1,0,0,0,0,0.525062371,0
0,0,1,0,0,0,0,0.66385648,0
0,1,0,0,0,0,0,0.42237734,0
0,0,1,0,0,0,0,0.422172729,0
0,1,0,0,0,0,0,0.649413727,0
0,0,0,0,1,0,0,0.455843809,0
1,0,0,0,0,0,0,0.410568595,1
0,0,0,1,0,0,0,0.41369477,0
0,0,0,1,0,0,0,0.409401245,1
0,1,0,0,0,0,0,0.424629141,0
1,0,0,0,0,0,0,0.429137722,0
0,1,0,0,0,0,0,0.683955913,0
0,0,1,0,0,0,0,0.414302062,0
0,1,0,0,0,0,0,0.408777412,1
0,0,0,1,0,0,0,0.411143277,1
0,1,0,0,0,0,0,0.467066562,0
0,1,0,0,0,0,0,0.434732035,0
0,0,0,0,1,0,0,0.413916996,0
0,0,1,0,0,0,0,0.391678602,1
0,0,0,0,0,1,0,0.43195962,0
0,1,0,0,0,0,0,0.41105581,1
1,0,0,0,0,0,0,0.412033888,1
0,1,0,0,0,0,0,0.412493481,1
0,1,0,0,0,0,0,0.411708795,1
0,0,0,0,0,1,0,0.525586829,0
0,1,0,0,0,0,0,0.412806217,1
0,0,0,1,0,0,0,0.415761878,0
0,0,0,0,0,1,0,0.366405816,1
0,1,0,0,0,0,0,0.420882725,0
0,0,1,0,0,0,0,0.572630542,0
0,1,0,0,0,0,0,0.419185346,0
0,1,0,0,0,0,0,0.4240593,0
0,0,1,0,0,0,0,0.597986447,0
0,1,0,0,0,0,0,0.411533825,1
1,0,0,0,0,0,0,0.460648743,0
1,0,0,0,0,0,0,0.412168186,1
1,0,0,0,0,0,0,0.412540387,1
0,0,1,0,0,0,0,0.406085849,1
0,0,0,0,0,1,0,0.700231172,0
0,1,0,0,0,0,0,0.411430709,1
0,0,0,0,0,1,0,0.427059036,0
0,0,0,0,1,0,0,0.415852241,0
0,0,0,0,1,0,0,0.4088429,1
1,0,0,0,0,0,0,0.414552568,0
0,0,0,1,0,0,0,0.410949607,1
0,0,0,1,0,0,0,0.431696855,0
0,0,0,0,1,0,0,0.413072098,1
0,0,1,0,0,0,0,0.411496327,1
0,0,0,1,0,0,0,0.414887689,0
0,1,0,0,0,0,0,0.419311012,0
0,0,0,0,0,0,1,0.413788664,0
0,0,0,0,1,0,0,0.971242189,0
1,0,0,0,0,0,0,0.420914176,0
0,0,0,0,1,0,0,0.439246254,0
0,0,0,1,0,0,0,0.412377787,1
0,0,0,1,0,0,0,0.379049512,1
1,0,0,0,0,0,0,0.42087329,0
0,1,0,0,0,0,0,0.414010905,0
0,0,0,0,1,0,0,0.396253734,1
0,0,0,1,0,0,0,0.56894782,0
0,1,0,0,0,0,0,0.438007144,0
0,0,0,1,0,0,0,0.361149871,1
0,1,0,0,0,0,0,0.288985126,1
0,0,0,0,0,1,0,0.5210387,0
0,0,0,0,0,1,0,0.562652403,0
0,0,0,0,0,0,1,0.419342431,0
0,0,0,1,0,0,0,0.41258104,1
0,0,0,0,1,0,0,0.409897401,1
0,1,0,0,0,0,0,0.417722104,0
0,0,0,0,1,0,0,0.413072098,1
1,0,0,0,0,0,0,0.414417916,0
0,0,1,0,0,0,0,0.403471343,0
0,0,0,1,0,0,0,0.444299324,0
0,0,0,0,1,0,0,0.41573367,0
0,0,0,0,1,0,0,0.428666795,0
0,0,1,0,0,0,0,0.331153375,1
0,1,0,0,0,0,0,0.412634454,1
0,0,1,0,0,0,0,0.395793873,1
0,0,0,0,0,1,0,0.571616603,0
0,0,0,0,1,0,0,0.426834893,0
0,0,1,0,0,0,0,0.413854393,0
0,0,0,0,1,0,0,0.422837025,0
0,1,0,0,0,0,0,0.412352773,1
0,0,0,0,1,0,0,0.436175318,0
0,1,0,0,0,0,0,0.999910367,0
0,1,0,0,0,0,0,0.414468017,0
0,0,1,0,0,0,0,0.440874132,0
0,0,0,0,1,0,0,0.420385889,0
1,0,0,0,0,0,0,0.412352773,1
1,0,0,0,0,0,0,0.421219282,0
0,0,1,0,0,0,0,0.572785264,0
0,0,0,0,1,0,0,0.43195962,0
0,0,0,1,0,0,0,0.40513082,1
0,1,0,0,0,0,0,0.713530384,0
0,0,0,0,1,0,0,0.419201053,0
0,0,0,1,0,0,0,0.41298138,1
0,0,1,0,0,0,0,0.426162643,0
0,1,0,0,0,0,0,0.412728027,1
0,1,0,0,0,0,0,0.412531006,1
0,0,1,0,0,0,0,0.410909003,1
0,0,0,0,1,0,0,0.444187824,0
0,0,0,0,1,0,0,0.40880317,1
0,0,1,0,0,0,0,0.412634204,1
0,0,1,0,0,0,0,0.446052187,0
1,0,0,0,0,0,0,0.476713101,0
0,0,0,1,0,0,0,0.439837482,0
0,0,0,0,1,0,0,0.414417916,0
0,0,0,0,1,0,0,0.412968868,1
0,0,0,0,1,0,0,0.427529519,0
0,0,0,1,0,0,0,0.443996696,0
0,0,1,0,0,0,0,0.414004644,0
0,1,0,0,0,0,0,0.411805712,1
0,0,0,0,0,1,0,0.424494251,0
0,1,0,0,0,0,0,0.437391053,0
0,1,0,0,0,0,0,0.508182643,0
0,0,0,0,1,0,0,0.412368407,1
0,0,1,0,0,0,0,0.411037068,1
0,1,0,0,0,0,0,0.45146245,0
0,0,0,0,1,0,0,0.384951637,1
0,1,0,0,0,0,0,0.416203874,0
0,0,0,1,0,0,0,0.409931733,1
0,1,0,0,0,0,0,0.444665718,0
1,0,0,0,0,0,0,0.418346789,0
0,1,0,0,0,0,0,0.390938196,1
0,1,0,0,0,0,0,0.398078802,1
0,0,0,1,0,0,0,0.416022044,0
0,0,0,0,1,0,0,0.425525363,0
0,1,0,0,0,0,0,0.438302554,0
0,1,0,0,0,0,0,0.431832981,0
0,1,0,0,0,0,0,0.571452294,0
0,0,0,0,0,1,0,0.840943415,0
0,0,0,0,0,1,0,0.389308012,1
0,0,0,1,0,0,0,0.411261992,1
0,1,0,0,0,0,0,0.438064317,0
0,0,0,0,0,1,0,0.444621111,0
0,1,0,0,0,0,0,0.422723666,0
0,0,0,1,0,0,0,0.41261544,1
0,0,0,0,1,0,0,0.460581421,0
0,1,0,0,0,0,0,0.492825784,0
0,0,1,0,0,0,0,0.42010924,0
0,0,0,0,1,0,0,0.411358846,1
0,0,0,0,1,0,0,0.415417152,0
0,0,1,0,0,0,0,0.504438737,0
0,0,0,0,1,0,0,0.422424562,0
0,0,0,1,0,0,0,0.439620965,0
0,0,0,0,1,0,0,0.41306897,1
0,0,0,1,0,0,0,0.428793206,0
0,0,0,0,0,1,0,0.492541974,0
0,1,0,0,0,0,0,0.422484378,0
0,0,0,0,1,0,0,0.460716066,0
0,0,0,0,0,1,0,0.456131882,0
0,0,1,0,0,0,0,0.432434593,0
0,0,0,0,1,0,0,0.41043433,1
0,0,0,1,0,0,0,0.43034565,0
0,1,0,0,0,0,0,0.412618567,0
0,0,0,1,0,0,0,0.500591429,0
0,0,0,0,1,0,0,0.41233714,1
0,0,1,0,0,0,0,0.460648743,0
0,0,1,0,0,0,0,0.418491226,0
0,0,0,1,0,0,0,0.404953581,1
0,0,1,0,0,0,0,0.414405391,0
0,0,0,0,1,0,0,0.42468655,0
0,0,0,1,0,0,0,0.425780877,0
0,0,1,0,0,0,0,0.999910942,0
0,1,0,0,0,0,0,0.407443366,1
0,0,1,0,0,0,0,0.598593498,0
0,0,1,0,0,0,0,0.416065932,0
1,0,0,0,0,0,0,0.414884556,0
0,0,0,0,1,0,0,0.414314586,0
0,1,0,0,0,0,0,0.411843218,1
0,0,0,0,1,0,0,0.416078472,0
0,1,0,0,0,0,0,0.412065148,1
0,0,1,0,0,0,0,0.410749719,1
0,0,0,0,1,0,0,0.441478616,0
1,0,0,0,0,0,0,0.412180472,1
0,1,0,0,0,0,0,0.422487526,0
0,0,0,0,1,0,0,0.428638354,0
0,0,0,1,0,0,0,0.434995234,0
0,0,0,1,0,0,0,0.450788308,0
0,0,1,0,0,0,0,0.492825784,0
0,1,0,0,0,0,0,0.412412182,1
0,0,0,0,0,1,0,0.619501003,0
0,1,0,0,0,0,0,0.411377592,1
0,1,0,0,0,0,0,0.460648743,0
0,1,0,0,0,0,0,0.411168269,1
0,0,0,0,1,0,0,0.393817658,1
1,0,0,0,0,0,0,0.428796366,0
0,0,0,1,0,0,0,0.413497613,0
0,0,0,0,1,0,0,0.420599698,0
0,1,0,0,0,0,0,0.410192373,1
0,0,0,0,1,0,0,0.444426759,0
0,0,0,0,1,0,0,0.41296574,1
0,0,0,0,1,0,0,0.64924038,0
0,0,0,0,1,0,0,0.421335678,0
1,0,0,0,0,0,0,0.476648725,0
0,0,0,0,1,0,0,0.412978252,1
0,0,0,1,0,0,0,0.408206861,1
0,0,1,0,0,0,0,0.265011703,1
1,0,0,0,0,0,0,0.39824342,1
0,0,0,1,0,0,0,0.418188238,0
0,1,0,0,0,0,0,0.412462212,1
0,0,0,1,0,0,0,0.410777826,1
0,0,1,0,0,0,0,0.401913321,1
0,0,0,1,0,0,0,0.444347111,0
0,1,0,0,0,0,0,0.718901332,0
1,0,0,0,0,0,0,0.417740935,0
0,0,1,0,0,0,0,0.416203874,0
0,1,0,0,0,0,0,0.428161245,0
0,0,0,0,1,0,0,0.428398203,0
0,0,0,1,0,0,0,0.4311303,0
0,1,0,0,0,0,0,0.412753047,1
0,0,0,0,1,0,0,0.424598279,0
0,0,0,0,0,1,0,0.480953854,0
0,0,0,1,0,0,0,0.408425044,1
0,1,0,0,0,0,0,0.460167905,0
0,0,0,0,1,0,0,0.412446577,1
0,0,0,0,1,0,0,0.426935911,0
0,0,0,0,1,0,0,0.432244589,0
0,0,0,0,1,0,0,0.426282555,0
0,0,1,0,0,0,0,0.432944536,0
0,1,0,0,0,0,0,0.423904889,0
0,0,0,0,1,0,0,0.415103836,0
0,0,0,0,1,0,0,0.508837293,0
0,0,0,0,1,0,0,0.412021384,1
0,1,0,0,0,0,0,0.412946971,1
1,0,0,0,0,0,0,0.413072098,1
0,1,0,0,0,0,0,0.476375136,0
0,1,0,0,0,0,0,0.427532677,0
0,1,0,0,0,0,0,0.457262052,0
0,0,0,1,0,0,0,0.413369319,0
0,0,1,0,0,0,0,0.412477846,1
0,0,0,0,0,1,0,0.473073925,0
0,0,1,0,0,0,0,0.413072098,1
0,0,1,0,0,0,0,0.541039264,0
0,0,0,0,1,0,0,0.412818728,1
0,0,0,0,1,0,0,0.400611316,1
0,0,0,0,0,1,0,0.444054033,0
0,0,0,1,0,0,0,0.41221208,1
0,0,0,0,0,1,0,0.426238376,0
0,0,1,0,0,0,0,0.413985862,0
0,1,0,0,0,0,0,0.424528926,0
0,0,0,0,1,0,0,0.422128663,0
0,0,0,1,0,0,0,0.456141485,0
1,0,0,0,0,0,0,0.436651364,0
0,0,0,0,0,1,0,0.51420214,0
0,0,0,0,0,1,0,0.41777232,0
0,1,0,0,0,0,0,0.420772653,0
1,0,0,0,0,0,0,0.428796366,0
0,0,0,0,0,1,0,0.439939216,0
0,0,0,0,1,0,0,0.412002629,1
0,0,0,0,0,0,1,0.766858614,0
0,1,0,0,0,0,0,0.412743664,1
0,0,0,1,0,0,0,0.403934067,1
0,0,1,0,0,0,0,0.609592223,0
0,0,0,0,0,1,0,0.417922979,0
0,0,0,1,0,0,0,0.754108225,0
0,0,0,1,0,0,0,0.106865544,1
0,0,0,1,0,0,0,0.405160051,1
1,0,0,0,0,0,0,0.44453827,0
0,0,1,0,0,0,0,0.999996462,0
0,1,0,0,0,0,0,0.432355422,0
0,1,0,0,0,0,0,0.412521625,1
0,0,0,1,0,0,0,0.411580698,1
0,0,0,0,1,0,0,0.41857287,0
0,0,1,0,0,0,0,0.367751843,1
0,1,0,0,0,0,0,0.460648743,0
0,1,0,0,0,0,0,0.418557169,0
0,0,0,0,1,0,0,0.411305732,1
0,0,0,0,0,1,0,0.417373776,0
0,0,0,0,1,0,0,0.413062713,1
0,0,1,0,0,0,0,0.389531978,1
0,0,0,1,0,0,0,0.47658435,0
0,0,1,0,0,0,0,0.449114921,0
1,0,0,0,0,0,0,0.410134622,1
0,1,0,0,0,0,0,0.440285785,0
0,1,0,0,0,0,0,0.410681014,1
0,1,0,0,0,0,0,0.718515259,0
0,0,0,0,1,0,0,0.419028277,0
0,0,1,0,0,0,0,0.414117342,0
0,0,0,0,0,0,1,0.412571659,1
0,0,1,0,0,0,0,0.413134665,0
0,0,0,0,0,1,0,0.718588324,0
0,0,0,1,0,0,0,0.680276762,0
0,0,0,0,0,1,0,0.413072098,1
0,0,1,0,0,0,0,0.4240593,0
0,0,0,1,0,0,0,0.362466764,1
0,0,0,1,0,0,0,0.408231798,1
0,0,0,0,1,0,0,0.444665718,0
0,0,1,0,0,0,0,0.413031431,1
0,0,1,0,0,0,0,0.902844643,0
1,0,0,0,0,0,0,0.483122019,0
0,1,0,0,0,0,0,0.412769936,1
0,0,0,0,1,0,0,0.412728027,1
0,0,0,1,0,0,0,0.375810182,1
1,0,0,0,0,0,0,0.412377787,1
0,0,0,0,1,0,0,0.412984508,1
1,0,0,0,0,0,0,0.678128828,0
0,1,0,0,0,0,0,0.431355001,0
0,0,0,0,0,1,0,0.410681014,1
0,0,0,0,1,0,0,0.411961993,1
1,0,0,0,0,0,0,0.412560245,1
0,1,0,0,0,0,0,0.444665718,0
0,1,0,0,0,0,0,0.413059585,1
0,0,0,0,0,0,1,0.428796366,0
0,0,1,0,0,0,0,0.428606753,0
0,1,0,0,0,0,0,0.547296428,0
0,0,1,0,0,0,0,0.408337785,1
0,0,0,1,0,0,0,0.424418599,0
0,1,0,0,0,0,0,0.444392542,0
0,1,0,0,0,0,0,0.413059585,1
1,0,0,0,0,0,0,0.431203087,0
0,1,0,0,0,0,0,0.413338029,0
0,0,0,1,0,0,0,0.339688189,1
0,0,0,0,0,1,0,0.15850109,1
0,0,0,0,0,1,0,0.412971276,1
0,0,0,0,1,0,0,0.412362153,1
0,1,0,0,0,0,0,0.413291097,0
0,0,0,0,1,0,0,0.412665477,1
0,0,0,0,0,1,0,0.460565392,0
0,0,1,0,0,0,0,0.412878156,1
0,1,0,0,0,0,0,0.460645537,0
0,0,0,0,0,1,0,0.419342431,0
0,0,1,0,0,0,0,0.95247908,0
0,1,0,0,0,0,0,0.411024573,1
0,0,1,0,0,0,0,0.424995536,0
0,0,1,0,0,0,0,0.443120902,0
0,1,0,0,0,0,0,0.414543173,0
0,1,0,0,0,0,0,0.474679209,0
0,0,0,1,0,0,0,0.412574786,1
0,1,0,0,0,0,0,0.397359351,1
0,0,0,1,0,0,0,0.38653535,1
0,0,0,0,1,0,0,0.475734672,0
0,0,0,0,0,1,0,4.73941E-08,1
0,0,0,0,1,0,0,0.404822999,1
1,0,0,0,0,0,0,0.424818965,0
0,1,0,0,0,0,0,0.410740319,1
0,0,0,0,1,0,0,0.411493203,1
0,0,1,0,0,0,0,0.453540301,0
1,0,0,0,0,0,0,0.416831051,0
1,0,0,0,0,0,0,0.414258228,0
0,0,0,1,0,0,0,0.413929517,0
0,0,0,0,0,1,0,0.862920477,0
0,1,0,0,0,0,0,0.414370947,0
0,1,0,0,0,0,0,0.41221208,1
0,0,0,0,1,0,0,0.412305186,1
0,0,1,0,0,0,0,0.444391713,0
0,1,0,0,0,0,0,0.277330783,1
0,0,1,0,0,0,0,0.408026083,1
0,0,1,0,0,0,0,0.413072098,1
0,0,1,0,0,0,0,0.415326283,0
0,1,0,0,0,0,0,0.412285833,1
0,1,0,0,0,0,0,0.412837495,1
0,0,0,0,1,0,0,0.999992951,0
0,0,1,0,0,0,0,0.444423573,0
1,0,0,0,0,0,0,0.417596571,0
1,0,0,0,0,0,0,0.413384964,0
0,0,0,0,1,0,0,0.180266104,1
0,1,0,0,0,0,0,0.406997989,1
0,0,0,0,0,1,0,0.196023502,1
0,0,0,0,0,0,1,0.587073942,0
0,0,1,0,0,0,0,0.427940114,0
0,0,0,0,0,0,1,0.422456044,0
0,1,0,0,0,0,0,0.419342431,0
0,1,0,0,0,0,0,0.41277494,1
0,0,1,0,0,0,0,0.508630904,0
0,0,0,0,1,0,0,0.428303416,0
1,0,0,0,0,0,0,0.440129981,0
0,0,0,0,1,0,0,0.419342431,0
1,0,0,0,0,0,0,0.424062451,0
0,0,0,1,0,0,0,0.412558337,1
0,0,0,0,1,0,0,0.411052686,1
1,0,0,0,0,0,0,0.42377885,0
0,1,0,0,0,0,0,0.413072098,1
0,0,0,0,1,0,0,0.448336101,0
1,0,0,0,0,0,0,0.404938035,1
0,0,0,1,0,0,0,0.450820253,0
0,0,0,0,1,0,0,0.420835551,0
0,0,0,1,0,0,0,0.718893509,0
1,0,0,0,0,0,0,0.444582876,0
0,0,0,0,1,0,0,0.413056456,1
0,1,0,0,0,0,0,0.42149613,0
0,0,1,0,0,0,0,0.393023214,1
0,0,1,0,0,0,0,0.336761961,1
0,0,1,0,0,0,0,0.424046694,0
0,0,1,0,0,0,0,0.409089292,1
0,0,1,0,0,0,0,0.44137038,0
0,0,0,0,1,0,0,0.412953227,1
0,1,0,0,0,0,0,0.316194515,1
0,0,0,1,0,0,0,0.404080185,1
0,0,1,0,0,0,0,0.425348735,0
1,0,0,0,0,0,0,0.450871368,0
0,0,0,0,0,1,0,0.504215527,0
0,0,1,0,0,0,0,0.428796366,0
0,0,1,0,0,0,0,0.412402801,1
0,0,0,0,1,0,0,0.436556145,0
0,0,0,0,0,1,0,0.569631214,0
0,1,0,0,0,0,0,0.412875028,1
0,0,0,0,1,0,0,0.414637124,0
0,0,0,0,0,1,0,0.457467002,0
0,1,0,0,0,0,0,0.440250808,0
0,0,0,0,1,0,0,0.409760082,1
1,0,0,0,0,0,0,0.424093965,0
0,0,0,0,1,0,0,0.740653306,0
0,1,0,0,0,0,0,0.460648743,0
0,0,0,0,1,0,0,0.420253846,0
0,1,0,0,0,0,0,0.460392287,0
0,1,0,0,0,0,0,0.420914176,0
1,0,0,0,0,0,0,0.422141253,0
0,1,0,0,0,0,0,0.443305586,0
0,0,1,0,0,0,0,0.540955957,0
1,0,0,0,0,0,0,0.410009764,1
0,1,0,0,0,0,0,0.412962611,1
0,1,0,0,0,0,0,0.476606881,0
0,1,0,0,0,0,0,0.410971472,1
0,0,0,0,1,0,0,0.418701626,0
0,1,0,0,0,0,0,0.412884412,1
0,0,0,1,0,0,0,0.390351539,1
0,0,0,0,0,1,0,0.428154927,0
0,1,0,0,0,0,0,0.412712389,1
0,1,0,0,0,0,0,0.779281337,0
0,1,0,0,0,0,0,0.412909435,1
0,0,1,0,0,0,0,0.414289538,0
0,0,0,1,0,0,0,0.45867458,0
1,0,0,0,0,0,0,0.412696752,1
0,0,0,0,1,0,0,0.411893227,1
0,0,0,0,1,0,0,0.41188385,1
0,1,0,0,0,0,0,0.413072098,1
0,0,0,0,1,0,0,0.412396548,1
0,0,1,0,0,0,0,0.443467993,0
0,0,0,0,1,0,0,0.41306897,1
0,0,0,0,1,0,0,0.412950099,1
0,0,1,0,0,0,0,0.406515409,1
0,1,0,0,0,0,0,0.439319354,0
0,1,0,0,0,0,0,0.412656095,1
0,1,0,0,0,0,0,0.417458497,0
0,0,0,0,1,0,0,0.41247472,1
0,0,0,1,0,0,0,0.426241532,0
0,0,1,0,0,0,0,0.703247794,0
0,0,0,0,1,0,0,0.491938893,0
0,0,1,0,0,0,0,0.418459825,0
0,0,0,1,0,0,0,0.426585529,0
1,0,0,0,0,0,0,0.426411944,0
0,0,0,0,1,0,0,0.442038592,0
0,0,0,1,0,0,0,0.40899572,1
0,0,1,0,0,0,0,0.572946287,0
0,0,0,0,1,0,0,0.460405109,0
0,0,1,0,0,0,0,0.443802399,0
0,0,0,1,0,0,0,0.403316105,1
0,0,0,0,1,0,0,0.422257718,0
0,0,0,1,0,0,0,0.476713101,0
0,0,0,1,0,0,0,0.553902176,0
0,0,0,0,1,0,0,0.478322744,0
0,0,0,1,0,0,0,0.604121841,0
0,1,0,0,0,0,0,0.419939503,0
0,1,0,0,0,0,0,0.417725242,0
0,0,1,0,0,0,0,0.412724899,1
0,1,0,0,0,0,0,0.607200501,0
0,1,0,0,0,0,0,0.412524752,1
0,1,0,0,0,0,0,0.461254702,0
0,1,0,0,0,0,0,0.476713101,0
0,1,0,0,0,0,0,0.412821856,1
0,0,0,0,0,1,0,0.418108185,0
0,0,0,1,0,0,0,0.408587201,1
0,0,0,0,1,0,0,0.419279595,0
0,0,0,0,1,0,0,0.408132053,1
0,0,0,0,1,0,0,0.400781737,1
0,1,0,0,0,0,0,0.438890329,0
0,0,0,1,0,0,0,0.010915728,1
0,0,0,1,0,0,0,0.536864775,0
0,1,0,0,0,0,0,0.424062451,0
0,0,0,1,0,0,0,0.414558831,0
0,0,0,0,1,0,0,0.412896924,1
0,0,0,0,0,1,0,0.492819334,0
0,1,0,0,0,0,0,0.403426188,1
0,0,1,0,0,0,0,0.601474184,0
